,CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
5696,F32865,2020-09-18,2020-09-18,636.36
5697,F32872,2020-09-10,2020-09-21,258.62
5698,F32875,2020-09-21,2020-09-21,258.62
5699,F32888,2020-09-22,2020-09-22,781.5400000000001
5700,F32894,2020-09-22,2020-09-22,587.2875
5701,F32902,2020-09-23,2020-09-23,1665.4900000000002
5702,F32925,2020-09-22,2020-09-28,536.0
5703,F32926,2020-09-11,2020-09-28,1767.8955
5704,F32929,2020-09-28,2020-09-28,236.0
5705,F32962,2020-09-30,2020-09-30,1129.218
5706,F32968,2020-09-24,2020-09-30,258.62
5707,F32974,2020-09-30,2020-09-30,431.0344
5708,F32975,2020-09-30,2020-09-30,1134.3319999999999
5709,F32976,2020-09-30,2020-09-30,2278.4482
5710,F32985,2020-09-30,2020-09-30,172.4137
5711,F32986,2020-09-30,2020-09-30,600.0
5712,F33001,2020-10-02,2020-10-02,1573.1034
5713,F33021,2020-10-05,2020-10-05,7123.210000000001
5714,F33044,2020-09-22,2020-10-07,1827.2700000000002
5715,F33047,2020-09-09,2020-10-08,1920.8400000000001
5716,F33049,2020-09-08,2020-10-08,650.86
5717,F33060,2020-09-29,2020-10-08,2922.4477
5718,F33093,2020-10-13,2020-10-13,614.4128
5719,F33140,2020-10-08,2020-10-15,760.24
5720,F33141,2020-10-08,2020-10-15,135.0
5721,F33147,2020-10-19,2020-10-16,450.00000000000006
5722,F33152,2020-10-16,2020-10-16,2299.1439000000005
5723,F33171,2020-10-19,2020-10-19,698.3382000000001
5724,F33185,2020-10-20,2020-10-20,1758.6205000000002
5725,F33213,2020-10-07,2020-10-22,12629.900000000001
5726,F33230,2020-10-26,2020-10-26,408.0
5727,F33237,2020-10-20,2020-10-27,440.52000000000004
5728,F33247,2020-10-16,2020-10-27,648.5600000000001
5729,F33252,2020-10-20,2020-10-27,1337.6422000000002
5730,F33261,2020-10-22,2020-10-28,699.1400000000001
5731,F33271,2020-10-22,2020-10-29,615.69
5732,F33275,2020-10-29,2020-10-29,240.68960000000004
5733,F33276,2020-10-29,2020-10-29,3890.9478000000004
5734,F33298,2020-10-30,2020-10-30,1724.1379000000002
5735,F33308,2020-10-30,2020-10-30,15200.000000000002
5736,F33309,2020-10-30,2020-10-30,930.0000000000001
5737,F33310,2020-10-30,2020-10-30,755.1724
5738,F33312,2020-10-30,2020-10-30,1077.5862000000002
5739,F33313,2020-10-30,2020-10-30,312.8706
5740,F33316,2020-10-30,2020-10-30,431.03440000000006
5741,F33319,2020-11-04,2020-11-04,155.0
5742,F33335,2020-11-03,2020-11-04,570.2075
5743,F33343,2020-11-05,2020-11-05,712.5300000000001
5744,F33347,2020-11-05,2020-11-05,800.0000000000001
5745,F33349,2020-11-06,2020-11-06,360.00000000000006
5746,F33350,2020-11-06,2020-11-06,62.00000000000001
5747,F33357,2020-11-06,2020-11-06,175.2544
5748,F33361,2020-11-09,2020-11-09,537.0689
5749,F33365,2020-11-09,2020-11-09,250.71
5750,F33373,2020-11-11,2020-11-11,451.50000000000006
5751,F33376,2020-11-11,2020-11-11,150.0
5752,F33396,2020-11-13,2020-11-13,83.2052
5753,F33398,2020-11-13,2020-11-13,222.25000000000003
5754,F33402,2020-11-13,2020-11-13,758.4811
5755,F33414,2020-11-17,2020-11-17,1125.0
5756,F33421,2020-11-17,2020-11-17,387.93100000000004
5757,F33426,2020-11-17,2020-11-17,1334.8000000000002
5758,F33427,2020-11-17,2020-11-17,204.00000000000003
5759,F33441,2020-11-18,2020-11-18,165.0
5760,F33484,2020-10-16,2020-11-24,714.22
5761,F33526,2020-11-26,2020-11-26,484.5092000000001
5762,F33530,2020-11-26,2020-11-26,3850.0000000000005
5763,F33547,2020-11-27,2020-11-27,771.8560000000001
5764,F33549,2020-10-27,2020-11-27,917.2727
5765,F33562,2020-11-30,2020-11-30,1990.862
5766,F33565,2020-10-08,2020-11-30,962.5000000000001
5767,F33567,2020-11-30,2020-11-30,70.0
5768,F33569,2020-11-30,2020-11-30,107.75
5769,F33578,2020-11-30,2020-11-30,862.0689000000001
5770,F33586,2020-11-17,2020-11-30,700.0000000000001
5771,F33587,2020-11-30,2020-11-30,630.0
5772,F33588,2020-11-30,2020-11-30,300.0
5773,F33590,2020-11-30,2020-11-30,2713.5
5774,F33610,2020-12-02,2020-12-02,1480.0
5775,F33614,2020-12-02,2020-12-02,11.0337
5776,F33624,2020-12-03,2020-12-03,538.62
5777,F33632,2020-11-23,2020-12-04,480.00000000000006
5778,F33643,2020-12-04,2020-12-04,1017.2412
5779,F33655,2020-12-07,2020-12-07,645.6781000000001
5780,F33658,2020-12-07,2020-12-07,232.86550000000003
5781,F33660,2020-12-07,2020-12-07,1659.2500000000002
5782,F33672,2020-12-09,2020-12-09,700.8620000000001
5783,F33675,2020-12-09,2020-12-09,2744.8000000000006
5784,F33679,2020-12-09,2020-12-09,1048.1034000000002
5785,F33685,2020-12-07,2020-12-09,1335.0
5786,F33694,2020-12-10,2020-12-10,175.00000000000003
5787,F33708,2020-12-11,2020-12-11,300.0
5788,F33713,2020-12-14,2020-12-14,611.5517000000001
5789,F33722,2020-12-14,2020-12-14,1418.9655
5790,F33724,2020-12-03,2020-12-15,8865.0
5791,F33742,2020-12-09,2020-12-16,1650.0000000000002
5792,F33766,2020-12-18,2020-12-18,1250.68
5793,F33770,2020-12-18,2020-12-18,280.0
5794,F33771,2020-12-18,2020-12-18,359.6548
5795,F33793,2020-12-11,2020-12-31,232.7586
5796,F33812,2021-01-05,2021-01-05,3145.8985000000002
5797,F33824,2021-01-05,2021-01-05,222.0344
5798,F33828,2021-01-06,2021-01-06,612.32
5799,F33843,2020-12-16,2021-01-07,650.0
5800,F33852,2021-01-08,2021-01-08,340.5167
5801,F33857,2021-01-07,2021-01-08,1256.3700000000001
5802,F33864,2021-01-11,2021-01-11,11001.465000000002
5803,F33870,2021-01-11,2021-01-11,296.0
5804,F33883,2021-01-12,2021-01-12,896.2075000000001
5805,F33888,2020-12-23,2021-01-13,398.6
5806,F33896,2021-01-13,2021-01-13,252.15000000000003
5807,F33901,2021-01-14,2021-01-14,671.3136000000001
5808,F33908,2020-11-25,2021-01-15,300.0
5809,F33909,2021-01-15,2021-01-15,150.0
5810,F33914,2021-01-15,2021-01-18,155.16000000000003
5811,F33934,2021-01-19,2021-01-19,1390.6360000000002
5812,F33936,2020-12-15,2021-01-19,5840.0
5813,F33940,2021-01-19,2021-01-20,172.4
5814,F33956,2021-01-20,2021-01-21,630.0
5815,F33957,2021-01-21,2021-01-21,1691.2830000000001
5816,F33970,2021-01-20,2021-01-25,355.17
5817,F33974,2021-01-22,2021-01-25,142.04000000000002
5818,F33981,2021-01-25,2021-01-25,1382.66
5819,F33995,2021-01-27,2021-01-27,1682.8400000000001
5820,F33998,2021-01-25,2021-01-27,425.00000000000006
5821,F33999,2021-01-20,2021-01-27,903.7
5822,F34002,2021-01-25,2021-01-27,825.98
5823,F34016,2021-01-28,2021-01-28,2785.51
5824,F34030,2021-01-28,2021-01-28,56.3225
5825,F34039,2021-01-27,2021-01-29,519.4000000000001
5826,F34056,2021-02-09,2021-01-29,508.40000000000003
5827,F34066,2021-01-28,2021-01-29,664.0400000000001
5828,F34067,2021-01-29,2021-01-29,2529.5258000000003
5829,F34068,2021-01-29,2021-01-29,2065.9482000000003
5830,F34070,2021-01-29,2021-01-29,2448.0
5831,F34071,2021-01-29,2021-01-29,2404.5689
5832,F34074,2021-01-29,2021-01-29,105.00000000000001
5833,F34075,2021-01-29,2021-01-29,254.00000000000003
5834,F34094,2021-02-02,2021-02-03,2646.3
5835,F34116,2021-02-03,2021-02-04,1127.476
5836,F34117,2021-02-04,2021-02-04,2219.6400000000003
5837,F34122,2021-02-03,2021-02-05,329.576
5838,F34136,2021-02-03,2021-02-08,1384.48
5839,F34142,2021-02-04,2021-02-10,797.9000000000002
5840,F34143,2021-02-05,2021-02-10,460.8
5841,F34144,2021-02-08,2021-02-10,352.40200000000004
5842,F34146,2021-02-10,2021-02-10,2446.3900000000003
5843,F34147,2021-02-09,2021-02-10,1237.44
5844,F34159,2021-02-10,2021-02-10,537.931
5845,F34187,2021-02-12,2021-02-12,4220.66
5846,F34190,2021-02-17,2021-02-12,391.37
5847,F34193,2021-01-26,2021-02-12,727.58
5848,F34206,2021-02-15,2021-02-15,117.4728
5849,F34220,2021-01-13,2021-02-16,546.12
5850,F34225,2021-01-28,2021-02-16,469.82000000000005
5851,F34228,2021-02-16,2021-02-16,2421.3236
5852,F34240,2021-02-18,2021-02-18,194.5616
5853,F34249,2021-02-03,2021-02-18,366.37930000000006
5854,F34257,2021-02-16,2021-02-18,905.0000000000001
5855,F34259,2021-02-18,2021-02-18,99.0
5856,F34273,2021-02-17,2021-02-19,170.0
5857,F34284,2021-02-19,2021-02-22,206.88000000000002
5858,F34286,2021-02-22,2021-02-22,220.00000000000003
5859,F34332,2020-08-03,2021-02-24,1160.0
5860,F34362,2021-02-25,2021-02-26,96.00000000000001
5861,F34366,2021-02-26,2021-02-26,329.576
5862,F34375,2021-02-26,2021-02-26,3780.0000000000005
5863,F34385,2021-03-01,2021-03-01,1034.48
5864,F34387,2021-03-01,2021-03-01,903.6390000000001
5865,F34388,2021-02-11,2021-03-01,583.8791000000001
5866,F34389,2021-02-26,2021-03-01,297.96000000000004
5867,F34390,2021-02-22,2021-03-01,1004.4574000000002
5868,F34417,2021-03-03,2021-03-03,144.0
5869,F34424,2021-02-25,2021-03-04,1776.8181000000002
5870,F34431,2021-03-04,2021-03-04,1384.48
5871,F34433,2021-02-05,2021-03-05,903.7
5872,F34440,2021-03-05,2021-03-05,4584.83
5873,F34443,2021-03-01,2021-03-05,6500.000000000001
5874,F34455,2021-03-08,2021-03-08,258.62
5875,F34466,2021-02-26,2021-03-09,189.66000000000003
5876,F34467,2021-03-01,2021-03-09,1204.9343000000001
5877,F34475,2021-03-09,2021-03-09,373.2273
5878,F34477,2021-03-09,2021-03-09,136.0
5879,F34483,2021-03-10,2021-03-10,2963.76
5880,F34507,2021-03-08,2021-03-11,1050.0
5881,F34509,2021-03-08,2021-03-11,2711.1000000000004
5882,F34511,2021-03-11,2021-03-12,394.00000000000006
5883,F34520,2021-03-12,2021-03-12,2671.74
5884,F34557,2021-03-18,2021-03-18,2166.94
5885,F34561,2021-03-18,2021-03-18,819.9960000000001
5886,F34571,2021-03-19,2021-03-19,495.87500000000006
5887,F34582,2021-02-12,2021-03-22,406.04
5888,F34590,2021-03-10,2021-03-23,949.5000000000001
5889,F34654,2021-01-12,2021-03-29,1390.0800000000002
5890,F34656,2021-03-25,2021-03-30,1907.0
5891,F34663,2021-03-30,2021-03-30,215.51720000000003
5892,F34664,2021-03-30,2021-03-30,337.20000000000005
5893,F34677,2021-03-18,2021-03-31,1184.5454
5894,F34685,2021-03-22,2021-03-31,551.72
5895,F34691,2021-03-31,2021-03-31,2241.3793
5896,F34692,2021-03-31,2021-03-31,1455.1724000000002
5897,F34693,2021-03-31,2021-03-31,250.00000000000003
5898,F34698,2021-03-31,2021-04-06,577.5844
5899,F34710,2021-03-29,2021-04-06,1212.0700000000002
